energy,n,m,edges,weights,graph_hash,graph_type
11.317674756174846,11,22,"[(0, 2), (0, 4), (1, 3), (1, 4), (2, 3), (2, 9), (2, 10), (3, 4), (3, 5), (4, 6), (4, 9), (5, 6), (5, 7), (5, 10), (6, 7), (6, 8), (7, 8), (7, 9), (7, 10), (8, 9), (8, 10), (9, 10)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",71a95ae5f44945cd46104ade9ee0cdd905cd5e547d62c220404218ca98d6a5ad,hog
7.941043782459287,8,16,"[(0, 1), (0, 2), (0, 6), (1, 2), (1, 4), (1, 5), (1, 6), (1, 7), (2, 5), (2, 6), (2, 7), (3, 4), (3, 5), (4, 5), (5, 6), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",5b25ec63ac73fe76c3dda6abda008196017eb9f16288c6f371d7a94bf54cb7f1,hog
11.845835456182591,11,22,"[(0, 4), (0, 5), (0, 6), (0, 7), (1, 3), (1, 5), (1, 6), (1, 10), (2, 3), (2, 5), (2, 7), (2, 8), (3, 4), (3, 9), (4, 5), (4, 8), (6, 8), (6, 9), (7, 9), (7, 10), (8, 10), (9, 10)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",f38753c33777a3ffaec7e406757c05faa986e28ee45c9c8b892bade02ebd51ea,hog
12.11824304459066,10,25,"[(0, 1), (0, 3), (0, 5), (0, 7), (0, 9), (1, 3), (1, 5), (1, 7), (1, 9), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (3, 4), (3, 6), (3, 9), (4, 5), (4, 6), (4, 7), (4, 8), (5, 8), (6, 8), (6, 9), (7, 8)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",14f4740d544097cdf7c31e7aac541a6f0a4c922f36772d9362c5841028346e0d,hog
7.4758416116024,9,14,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 7), (1, 4), (1, 5), (1, 6), (2, 3), (2, 8), (3, 8), (4, 5), (5, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",79f54a385b48f3eab896be642b3b538af996521d3f26432c805cf4c23f9414af,hog
13.11746614058643,10,30,"[(0, 1), (0, 3), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (1, 2), (1, 3), (1, 4), (1, 8), (1, 9), (2, 3), (2, 4), (2, 7), (2, 9), (3, 4), (3, 5), (3, 6), (4, 5), (4, 6), (4, 7), (4, 8), (5, 6), (5, 7), (6, 7), (6, 9), (7, 8), (7, 9), (8, 9)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",3778bdaf0a5be41d1b2163f28bfd81cac0feea9c1f3e7a55ae2dd304ee9e1bdc,hog
5.847763554161063,8,9,"[(0, 2), (0, 3), (1, 3), (1, 4), (2, 7), (3, 5), (3, 6), (3, 7), (4, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",4c7f96372b8af975101919ed107c96f9fc314338d356829d552eed6f73822e2b,hog
9.429890288066767,11,18,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 8), (1, 3), (1, 4), (1, 6), (1, 7), (1, 10), (3, 7), (3, 9), (4, 5), (5, 8), (7, 9), (9, 10)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2c927579f9b629a5d87a02156cc6fd148dbd12b402ae6a5a5ad3e86968fa1fa3,hog
8.907724921400755,10,15,"[(0, 1), (0, 5), (0, 6), (1, 3), (1, 5), (2, 5), (2, 7), (2, 8), (3, 6), (3, 9), (4, 6), (4, 7), (4, 9), (7, 8), (8, 9)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",f8828ffd8e4a4ec808f1ff937a3b2399b2a4a182ee61b8c23416f300d4328065,hog
9.318472851988224,9,18,"[(0, 2), (0, 4), (0, 6), (0, 8), (1, 2), (1, 3), (1, 5), (1, 6), (2, 7), (2, 8), (3, 4), (3, 6), (3, 8), (4, 5), (4, 7), (5, 6), (5, 7), (7, 8)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",3e4ae47ca985b56605e09d9feb63595deab7385e8ee875910202901e81b4b7b7,hog
13.40103124390946,13,26,"[(0, 2), (0, 8), (0, 10), (0, 11), (1, 2), (1, 5), (1, 6), (1, 9), (2, 5), (2, 10), (3, 6), (3, 10), (3, 11), (3, 12), (4, 6), (4, 7), (4, 8), (4, 12), (5, 6), (5, 12), (7, 8), (7, 9), (7, 10), (8, 11), (9, 11), (9, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",a9cf299eae49d8ae5f7f1128a63497d83b79b440db3e111f36d3e7be29f3c55f,hog
18.9630715143133,13,43,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 7), (0, 9), (0, 10), (1, 4), (1, 6), (1, 8), (1, 9), (1, 10), (2, 3), (2, 4), (2, 5), (2, 7), (2, 8), (2, 9), (2, 10), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 12), (4, 6), (4, 7), (4, 8), (4, 9), (4, 11), (4, 12), (5, 9), (5, 12), (6, 7), (6, 10), (7, 9), (7, 12), (8, 10), (9, 10), (10, 11), (10, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",52d2cbf932cfb2a770fd6c4213809f722ad087d2a26f6f95be137a5d663754be,hog
19.160847593323137,14,46,"[(0, 1), (0, 2), (0, 3), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (1, 4), (1, 7), (1, 9), (1, 10), (1, 11), (1, 12), (2, 6), (2, 10), (2, 11), (2, 12), (2, 13), (3, 5), (3, 7), (3, 8), (3, 9), (4, 6), (4, 10), (4, 11), (4, 12), (4, 13), (5, 7), (5, 12), (5, 13), (6, 7), (6, 11), (6, 13), (7, 9), (7, 10), (7, 11), (8, 9), (9, 11), (10, 12), (11, 12), (11, 13), (12, 13)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",496b55270a0547fb5909662b018650e6580513141144592b53ca7611e842c5b3,hog
11.165162775970071,9,27,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 8), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (3, 4), (3, 5), (4, 5), (4, 8), (5, 7), (6, 8), (7, 8)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",d31a819237616397927c62f0b732bb78b317fdcc7e5d1a83f5bc012203b977ca,hog
12.02946125476974,12,24,"[(0, 1), (0, 3), (0, 6), (0, 9), (0, 11), (1, 3), (1, 6), (1, 7), (1, 11), (2, 3), (2, 7), (2, 10), (3, 7), (3, 8), (3, 10), (4, 5), (4, 6), (5, 6), (5, 10), (6, 8), (6, 9), (7, 8), (7, 9), (8, 9)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",607c1dea0c622e5927979006254289117159715b3c232529bffbbc41708bc0dc,hog
12.41027208807876,14,24,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 12), (0, 13), (1, 3), (1, 4), (1, 9), (3, 5), (3, 6), (3, 7), (3, 8), (3, 10), (4, 12), (5, 6), (5, 9), (6, 7), (6, 11), (7, 8), (7, 11), (7, 13), (8, 10)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",ce9d68c6caf52488c171d3a5e20e39d2b3ee4b609028de0c16cba318579f7934,hog
12.441468738783803,12,24,"[(0, 1), (0, 2), (0, 6), (0, 9), (0, 10), (0, 11), (1, 3), (1, 8), (1, 9), (1, 11), (2, 3), (2, 4), (3, 4), (3, 5), (4, 5), (4, 6), (5, 6), (5, 7), (6, 8), (6, 9), (7, 8), (7, 9), (9, 10), (10, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",3984d09d33d7e4f8c6836a0375039fb7e835a42302260fafd97aa052c04b5a51,hog
6.1405390212315885,8,11,"[(0, 2), (0, 3), (0, 7), (1, 3), (1, 4), (1, 5), (1, 6), (3, 5), (3, 6), (5, 6), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",099520c8e2e7becef6e6153901bc96555d3163ff80229629c588d25b55308393,hog
12.186183800367058,12,24,"[(0, 6), (0, 9), (0, 10), (0, 11), (1, 2), (1, 5), (1, 10), (1, 11), (2, 5), (2, 7), (2, 10), (3, 4), (3, 5), (3, 7), (3, 8), (4, 8), (4, 9), (4, 11), (5, 7), (6, 8), (6, 9), (6, 11), (7, 10), (8, 9)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",576d8fa9ddd23d33dd692da7e92962c4a83edf1987c9129b513c31254a5c09c8,hog
7.5806979535883885,8,15,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (1, 7), (2, 4), (2, 5), (2, 6), (3, 4), (3, 7), (4, 5), (4, 6), (4, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",f92ea0e1d0330adf529f5514509748a767e95db7f060f405c87e02d3f1a0f1ef,hog
16.847159005026146,13,39,"[(0, 1), (0, 2), (0, 11), (1, 2), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8), (1, 11), (1, 12), (2, 4), (2, 5), (2, 7), (2, 8), (2, 9), (2, 12), (3, 4), (3, 5), (3, 10), (4, 5), (4, 7), (4, 10), (4, 12), (5, 7), (5, 10), (5, 12), (6, 8), (6, 9), (6, 11), (7, 8), (7, 10), (8, 11), (8, 12), (9, 10), (9, 12), (10, 11), (10, 12), (11, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",f2e3da79752204c186abab4da5b66d9535795d2486753026278b23b76c80e766,hog
10.90973972171772,12,21,"[(0, 3), (0, 8), (0, 11), (1, 4), (1, 5), (1, 8), (1, 9), (2, 5), (2, 7), (2, 8), (2, 10), (3, 5), (3, 6), (3, 8), (5, 6), (5, 7), (5, 8), (6, 10), (6, 11), (9, 10), (10, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",7de78d9c456b970c3fcaa8882e70beeb58c3d457150f7f036fa67051dbfda1af,hog
24.9091276381742,14,66,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 11), (0, 13), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (1, 12), (2, 3), (2, 6), (2, 10), (2, 13), (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), (3, 11), (3, 12), (3, 13), (4, 5), (4, 6), (4, 8), (4, 9), (4, 10), (4, 11), (4, 12), (4, 13), (5, 6), (5, 7), (5, 8), (5, 11), (5, 12), (5, 13), (6, 7), (6, 8), (6, 10), (6, 11), (6, 12), (7, 8), (7, 10), (7, 11), (7, 12), (7, 13), (8, 10), (8, 11), (8, 12), (8, 13), (9, 10), (9, 11), (11, 12), (11, 13), (12, 13)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",f41e9cc062f42cceb72d4f05547c4cbe13356e08e56375096bfa4021b26ca352,hog
14.24851682406329,11,34,"[(0, 4), (0, 7), (0, 10), (1, 2), (1, 3), (1, 4), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (2, 3), (2, 4), (2, 5), (2, 7), (2, 8), (3, 4), (3, 7), (3, 9), (4, 6), (4, 7), (4, 8), (4, 10), (5, 7), (5, 8), (5, 9), (5, 10), (6, 7), (6, 8), (6, 10), (7, 10), (8, 9), (8, 10), (9, 10)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",17afc7fdfb9fbebdf3611094c0546c0b6cfc5d1de7419e07454a618fcac86583,hog
17.345805660953108,12,42,"[(0, 1), (0, 2), (0, 4), (0, 9), (0, 10), (1, 3), (1, 4), (1, 6), (1, 8), (1, 9), (1, 11), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (3, 5), (3, 7), (3, 8), (3, 10), (3, 11), (4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (5, 6), (5, 7), (5, 8), (5, 10), (6, 7), (6, 9), (6, 11), (7, 11), (8, 10), (9, 10), (9, 11), (10, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1930018f821a642fffd60fa005e8a8adf85ae8dddd74347fb38b18ef4ca08830,hog
8.668163939107135,9,18,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 2), (1, 4), (1, 6), (1, 7), (1, 8), (2, 3), (2, 4), (2, 7), (2, 8), (3, 4), (4, 6), (4, 7), (5, 6), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",a8c1bb3d9e60cf6b8d855728fde6df055b8bffc9c2736c89b3c5558414ac4f8c,hog
6.271621605910759,10,9,"[(0, 6), (0, 7), (1, 7), (2, 3), (3, 9), (4, 5), (4, 9), (6, 8), (7, 9)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",f81e42e865c45ea03caabf6ee542d90010f054bf326ffc5a51475d390d3e2480,hog
9.080080501337052,9,18,"[(0, 1), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (1, 2), (1, 4), (2, 3), (2, 6), (2, 7), (3, 4), (3, 5), (4, 5), (4, 6), (5, 6), (5, 8), (6, 8)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",88a132a1e67de6dcfbb763a7c0e99b888d720b6783a7f7a1a7f12a56a5c36bfd,hog
11.640646219934219,11,25,"[(0, 1), (0, 2), (0, 3), (0, 5), (0, 6), (0, 7), (0, 8), (1, 6), (1, 7), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (3, 9), (4, 5), (4, 9), (4, 10), (5, 6), (5, 7), (5, 8), (5, 9), (6, 7), (6, 8), (7, 9)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",5d30607c3b58e76c947529709271c3f91cdbb8883f6fec3b48cda6b2d9e8fd5f,hog
13.183472067497764,10,30,"[(0, 2), (0, 3), (0, 6), (0, 7), (0, 9), (1, 3), (1, 4), (1, 5), (1, 6), (1, 9), (2, 3), (2, 4), (2, 5), (2, 6), (2, 8), (3, 4), (3, 5), (3, 7), (3, 8), (3, 9), (4, 5), (4, 8), (5, 6), (5, 9), (6, 7), (6, 8), (6, 9), (7, 8), (7, 9), (8, 9)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",593c45b1e57ab92a02c750d764aa5011538785e1d411a67ad32a7374d6645625,hog
8.15217594877853,10,16,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (1, 3), (1, 4), (1, 5), (1, 8), (3, 6), (3, 7), (3, 8), (3, 9), (5, 7), (7, 9)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",6f3096a0148f1726e31956cb8041b6feb15ef6614609a8fdcc925fd2148738c4,hog
13.1328900896986,13,26,"[(0, 1), (0, 2), (0, 8), (0, 12), (1, 2), (1, 3), (1, 5), (1, 9), (2, 6), (2, 10), (3, 4), (3, 5), (4, 8), (4, 11), (4, 12), (5, 6), (5, 9), (6, 7), (6, 10), (7, 8), (7, 9), (8, 9), (9, 11), (9, 12), (10, 11), (11, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",40675dbb64c83e9365b50d8f6f5bc4e10227cc33e1cb569b1e588ba257927fba,hog
10.728389772882371,10,21,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 9), (1, 4), (1, 5), (2, 4), (2, 5), (3, 7), (3, 9), (4, 6), (4, 7), (4, 8), (4, 9), (5, 6), (5, 7), (6, 8), (7, 8)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",bda012311472c6d6409f4f03e3d696af4332f4a28dd3924bca1c255b713fdfcd,hog
17.171679397742054,13,39,"[(0, 1), (0, 2), (0, 5), (0, 7), (0, 10), (0, 11), (0, 12), (1, 3), (1, 7), (1, 8), (1, 9), (1, 12), (2, 3), (2, 4), (2, 5), (2, 12), (3, 4), (3, 5), (3, 6), (3, 8), (4, 5), (4, 6), (4, 8), (4, 12), (5, 7), (5, 8), (6, 7), (6, 8), (6, 9), (6, 11), (7, 8), (7, 10), (8, 9), (9, 10), (9, 11), (9, 12), (10, 11), (10, 12), (11, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",028b4acc6c15f5df0d6de3eb5192b9111200b6ff85cdb8ff4e632cdcc11efdc8,hog
8.13007668131079,8,16,"[(0, 5), (0, 6), (1, 2), (1, 4), (1, 5), (1, 7), (2, 4), (2, 5), (2, 6), (2, 7), (3, 4), (3, 6), (3, 7), (4, 5), (4, 6), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",a78beb2d53445c8996491f293eec7d4b53ebf5333033f3003fc47b3ae4d7d611,hog
10.617007221639126,12,18,"[(0, 4), (0, 9), (0, 11), (1, 2), (1, 3), (1, 8), (2, 10), (2, 11), (3, 5), (3, 9), (4, 7), (4, 8), (5, 7), (5, 10), (6, 8), (6, 9), (6, 11), (7, 10)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",f8e11376d96295208242d5b8ae809c6d6f6cc81257c7a65f0b57807e20c7e436,hog
11.624575641933111,13,22,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 7), (1, 3), (1, 4), (1, 5), (1, 8), (1, 9), (2, 5), (2, 6), (3, 10), (4, 9), (4, 10), (4, 12), (5, 7), (5, 8), (8, 11), (9, 12), (10, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",410161995f7555b7c83d87af9a2129aa44d7a62d1bc2e20aae933af87644ab05,hog
4.285467130157701,7,6,"[(0, 6), (1, 5), (2, 4), (3, 5), (3, 6), (4, 6)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",05ec34427c387cbfc461480609df7240b1c08931eca0973b45a3d0dc030a6e08,hog
5.22567598878964,7,8,"[(0, 6), (1, 4), (2, 5), (2, 6), (3, 5), (3, 6), (4, 5), (4, 6)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",ac2ff25e208740eb2e4791c250e9cf5ad3e0602599b474e84fb8a16ee3e8b6ed,hog
5.427590733424281,8,8,"[(0, 7), (1, 5), (1, 7), (2, 6), (2, 7), (3, 4), (3, 5), (4, 6)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",6f09a38a4917c341b52ae9d29f19ed81c7476e89057907705fc1b9b94c18e026,hog
3.9512729212712605,6,6,"[(0, 4), (1, 5), (2, 4), (2, 5), (3, 4), (3, 5)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",b66124f5fb32180fb189ada31610be030ca574b7292b5dba55826beb8b1bbdf8,hog
5.530314993679039,8,8,"[(0, 5), (1, 6), (2, 3), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",ea83738012f08cd647cd557d8676aa929bb58356220cd9dcd4ef91d8dd72707d,hog
7.0000000000000115,8,12,"[(0, 6), (0, 7), (1, 6), (1, 7), (2, 6), (2, 7), (3, 6), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",7ad5efd9366186312f7b0c26e9e21eaebb255d1a71aa985fc87a7d7bc37db296,hog
4.000000000000003,8,7,"[(0, 7), (1, 7), (2, 7), (3, 7), (4, 7), (5, 7), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",a75c993461d6777cdb4d308e4996c8975ddbb4eba357b35b8fbaed5f9612b064,hog
5.885579977571018,7,9,"[(0, 4), (0, 5), (1, 4), (1, 6), (2, 5), (2, 6), (3, 4), (3, 5), (3, 6)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",8f847d69e4fa46cdb11a88a2bdfd4877799f967e88349337b8c8618a16e5f831,hog
2.9278862533179995,5,4,"[(0, 3), (1, 4), (2, 3), (2, 4)]","[1.0, 1.0, 1.0, 1.0]",a69e3644fc8a76a3493a65902763af976db3e0724ed64434934f94d8d45aeea3,hog
6.2477864120866435,8,10,"[(0, 4), (0, 7), (1, 4), (1, 5), (2, 4), (2, 6), (3, 5), (3, 6), (5, 7), (6, 7)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",dbd5ac08cd4f108e180f05dd0f4029a42a31acc13f03028b34ab2d2b0e05ccb3,hog
